"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/uploads/blocksy/css/global.css?ver=1778678887","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","8","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.333","Wed, 13 May 2026 13:28:07 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/uploads/blocksy/css/global.css?ver=1778678887","2026-05-14 12:19:48"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.35.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.331","Sat, 21 Feb 2026 08:11:16 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.35.1","2026-05-14 12:19:49"
"https://veteranstransitionsupport.org/va-work-study-program-2/","text/html; charset=UTF-8","200","OK","Indexable","","VA Work Study Program For Veterans","34","335","Learn about the VA Work Study Program for veterans. Get paid tax-free while gaining experience and using your education benefits.","129","810","","0","VA Work Studies","15","","0","Meet Our VA Work Studies","24","Joaquin Gamboa","14","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/va-work-study-program-2/","","","","","","216532","40987","40987","15.701","","167","34","4.912","60.512","Normal","1.108","1","1","","190","89","0","100.000","78","27","0","24","12","0","","","","","6c0ee41412b944511753258973d742d2","0.543","","","","","en-US","1.1","","","","","","https://veteranstransitionsupport.org/va-work-study-program-2/","2026-05-14 12:19:49"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=1778247839","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","11","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.347","Fri, 08 May 2026 13:43:59 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=1778247839","2026-05-14 12:19:49"
"https://veteranstransitionsupport.org/va-disability-filing/","text/html; charset=UTF-8","200","OK","Indexable","","Military Transition Programs For Veterans | VTS Nonprofit","57","515","Get help with VA disability filing. Learn about claims, benefits, and available veteran support.","96","569","","0","VA Disability Filing","20","","0","How to Prepare and File Your VA Disability Claim on Zoom","56","Who Should Attend?","18","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/va-disability-filing/","","","","","","230256","41538","41538","15.912","","222","35","6.343","60.540","Normal","1.214","1","1","","190","89","0","100.000","77","27","0","22","10","0","","","","","d44652cedfba2b10901f9ec208ed95f9","0.384","","","","","en-US","1.1","","","","","","https://veteranstransitionsupport.org/va-disability-filing/","2026-05-14 12:19:49"
"https://veteranstransitionsupport.org/event/pre-discharge-va-disability-claim-prep-active-duty-zoom-may-19/","text/html; charset=UTF-8","200","OK","Indexable","","Pre-Discharge VA Disability Claim Prep (Active Duty Zoom) – May 19 - Veterans Transition Support (VTS)","102","934","Transitioning out soon? Don’t leave VA benefits on the table — understand the BDD process before you file.","106","656","","0","Pre-Discharge VA Disability Claim Prep (Active Duty Zoom) – May 19","66","","0","Presented By","12","What","4","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/pre-discharge-va-disability-claim-prep-active-duty-zoom-may-19/","","","","","","201838","39834","39834","15.260","","331","78","4.244","67.321","Normal","1.875","1","2","","37","16","0","17.980","84","32","0","26","14","0","","","","","9b52378d5838ea0e4b3ccd01f9140a92","0.526","","","","","en-US","1.1","","","","","","https://veteranstransitionsupport.org/event/pre-discharge-va-disability-claim-prep-active-duty-zoom-may-19/","2026-05-14 12:19:49"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.0.8","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.134","Wed, 13 May 2026 13:17:47 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.0.8","2026-05-14 12:19:50"
"https://veteranstransitionsupport.org/volunteer-team/","text/html; charset=UTF-8","200","OK","Indexable","","Military Transition Programs For Veterans | VTS Nonprofit","57","515","Meet our volunteer team dedicated to supporting veterans and military families.","79","490","","0","Volunteer Team","14","","0","Meet Our Volunteers","19","Maliyah Ware-Feliciano","22","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/volunteer-team/","","","","","","204523","38782","38782","14.857","","20","12","1.667","23.253","Very Hard","0.750","1","1","","190","89","0","100.000","77","27","0","22","10","0","","","","","894ce74b3a44d750a0ae7dac18ea0277","1.103","","","","","en-US","1.1","","","","","","https://veteranstransitionsupport.org/volunteer-team/","2026-05-14 12:19:49"
"https://veteranstransitionsupport.org/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.109","Tue, 21 Oct 2025 07:14:02 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1","2026-05-14 12:19:50"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=1778247839","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","11","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.135","Fri, 08 May 2026 13:43:59 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=1778247839","2026-05-14 12:19:50"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=4.0.8","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.280","Wed, 13 May 2026 13:17:53 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=4.0.8","2026-05-14 12:19:50"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-virtual-single-block.css?ver=1778678887","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.310","Wed, 13 May 2026 13:28:07 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-virtual-single-block.css?ver=1778678887","2026-05-14 12:19:50"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.0.8","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.315","Wed, 13 May 2026 13:17:52 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.0.8","2026-05-14 12:19:50"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=4.0.8","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.305","Wed, 13 May 2026 13:17:46 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=4.0.8","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=4.0.8","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.302","Wed, 13 May 2026 13:17:47 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=4.0.8","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=1778678887","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.302","Wed, 13 May 2026 13:28:07 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=1778678887","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.281","Fri, 09 Jun 2023 05:49:24 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/wp-content/themes/blocksy/static/bundle/elementor-frontend.min.css?ver=2.1.41","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.309","Fri, 08 May 2026 13:43:45 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/themes/blocksy/static/bundle/elementor-frontend.min.css?ver=2.1.41","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/event/zoom-osha-30-hour-construction-safety-course-may-18-21-2026-250/","text/html; charset=UTF-8","200","OK","Indexable","","ZOOM OSHA 30-Hour Construction Safety Course MAY 18-21 2026 $250 - Veterans Transition Support (VTS)","100","963","OSHA 30-Hour Construction Industry Safety Course Live on Zoom","61","406","","0","ZOOM OSHA 30-Hour Construction Safety Course MAY 18-21 2026 $250","64","","0","Details","7","Organizer","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/zoom-osha-30-hour-construction-safety-course-may-18-21-2026-250/","","","","","","201766","39684","39684","15.202","","266","69","3.855","69.025","Normal","1.691","1","2","","56","18","0","20.220","85","32","0","26","14","0","","","","","d216f63ee0b9abca5b80b27dd370632e","0.535","","","","","en-US","1.1","","","","","","https://veteranstransitionsupport.org/event/zoom-osha-30-hour-construction-safety-course-may-18-21-2026-250/","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.0.8","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.105","Wed, 13 May 2026 13:17:47 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.0.8","2026-05-14 12:19:52"
"https://veteranstransitionsupport.org/wp-content/themes/blocksy/static/bundle/no-scripts.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.994","Fri, 08 May 2026 13:43:45 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/themes/blocksy/static/bundle/no-scripts.min.css","2026-05-14 12:19:51"
"https://veteranstransitionsupport.org/cdn-cgi/l/email-protection","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","99","89","0","100.000","0","0","0","0","0","0","","","","","","0.263","","","","","","1.1","","","","","","https://veteranstransitionsupport.org/cdn-cgi/l/email-protection","2026-05-14 12:19:52"
"https://veteranstransitionsupport.org/va-home-loans/","text/html; charset=UTF-8","200","OK","Indexable","","Military Transition Programs For Veterans | VTS Nonprofit","57","515","Learn about VA home loans and housing assistance available to veterans and their families.","90","566","","0","VA Home Loans","13","","0","Understanding Your VA Home Loan Benefits","40","Why Choose a VA Home Loan?","26","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/va-home-loans/","","","","","","216875","40632","40632","15.565","","137","22","6.227","46.752","Hard","1.063","1","1","","190","89","0","100.000","77","27","0","22","10","0","","","","","2a8491cf3a6701a43accb12ead351cd7","0.542","","","","","en-US","1.1","","","","","","https://veteranstransitionsupport.org/va-home-loans/","2026-05-14 12:19:52"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/barbequecookout-scaled-1024x858.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","135694","135694","135694","51.982","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.130","Wed, 30 Apr 2025 20:38:21 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/barbequecookout-scaled-1024x858.jpeg","2026-05-14 12:19:53"
